Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
05:00:00 AM,30,Monday,86,9,1,29,125,high
05:15:00 AM,30,Monday,71,0,5,18,94,low
05:30:00 AM,30,Monday,78,6,2,11,97,low
05:45:00 AM,30,Monday,82,22,10,9,123,high
06:00:00 AM,30,Monday,114,14,16,13,157,heavy
06:15:00 AM,30,Monday,115,22,23,13,173,heavy
06:30:00 AM,30,Monday,81,18,12,11,122,high
06:45:00 AM,30,Monday,145,10,23,13,191,heavy
07:00:00 AM,30,Monday,84,21,14,13,132,high
07:15:00 AM,30,Monday,109,27,13,14,163,heavy
07:30:00 AM,30,Monday,103,23,10,9,145,high
07:45:00 AM,30,Monday,131,27,20,9,187,heavy
08:00:00 AM,30,Monday,113,29,12,15,169,heavy
08:15:00 AM,30,Monday,127,18,20,7,172,heavy
08:30:00 AM,30,Monday,125,24,17,8,174,heavy
08:45:00 AM,30,Monday,88,28,25,8,149,high
09:00:00 AM,30,Monday,54,8,10,15,87,low
09:15:00 AM,30,Monday,78,15,19,14,126,high
09:30:00 AM,30,Monday,39,11,16,16,82,low
09:45:00 AM,30,Monday,56,9,26,20,111,high
10:00:00 AM,30,Monday,32,10,19,18,79,low
10:15:00 AM,30,Monday,70,5,18,7,100,low
10:30:00 AM,30,Monday,55,10,30,15,110,high
10:45:00 AM,30,Monday,66,5,6,26,103,high
11:00:00 AM,30,Monday,26,6,1,30,63,low
11:15:00 AM,30,Monday,50,1,13,29,93,low
11:30:00 AM,30,Monday,52,7,1,26,86,low
11:45:00 AM,30,Monday,23,8,13,34,78,low
12:00:00 PM,30,Monday,59,9,11,28,107,high
12:15:00 PM,30,Monday,43,1,6,25,75,low
12:30:00 PM,30,Monday,21,8,4,32,65,low
12:45:00 PM,30,Monday,23,7,9,31,70,low
01:00:00 PM,30,Monday,51,3,7,17,78,low
01:15:00 PM,30,Monday,84,0,30,19,133,high
01:30:00 PM,30,Monday,17,19,3,10,49,normal
01:45:00 PM,30,Monday,79,9,19,11,118,high
02:00:00 PM,30,Monday,66,19,29,20,134,high
02:15:00 PM,30,Monday,6,12,29,25,72,low
02:30:00 PM,30,Monday,61,7,25,21,114,high
02:45:00 PM,30,Monday,68,12,5,11,96,low
03:00:00 PM,30,Monday,23,13,28,27,91,low
03:15:00 PM,30,Monday,22,18,15,21,76,low
03:30:00 PM,30,Monday,38,13,13,11,75,low
03:45:00 PM,30,Monday,146,14,11,17,188,heavy
04:00:00 PM,30,Monday,123,13,31,16,183,heavy
04:15:00 PM,30,Monday,132,27,33,19,211,heavy
04:30:00 PM,30,Monday,134,17,13,20,184,heavy
04:45:00 PM,30,Monday,138,7,40,11,196,heavy
05:00:00 PM,30,Monday,100,26,17,19,162,heavy
05:15:00 PM,30,Monday,117,12,36,15,180,heavy
05:30:00 PM,30,Monday,142,6,28,15,191,heavy
05:45:00 PM,30,Monday,149,24,36,12,221,heavy
06:00:00 PM,30,Monday,110,14,35,11,170,heavy
06:15:00 PM,30,Monday,105,5,20,13,143,high
06:30:00 PM,30,Monday,91,4,13,11,119,high
06:45:00 PM,30,Monday,106,4,6,15,131,high
07:00:00 PM,30,Monday,83,3,11,31,128,high
07:15:00 PM,30,Monday,57,0,10,29,96,low
07:30:00 PM,30,Monday,54,15,18,22,109,high
07:45:00 PM,30,Monday,66,9,18,32,125,high
08:00:00 PM,30,Monday,53,6,8,27,94,low
08:15:00 PM,30,Monday,108,18,16,30,172,heavy
08:30:00 PM,30,Monday,91,15,14,28,148,high
08:45:00 PM,30,Monday,107,17,5,20,149,high
09:00:00 PM,30,Monday,83,9,19,14,125,high
09:15:00 PM,30,Monday,88,6,6,15,115,high
09:30:00 PM,30,Monday,110,1,17,23,151,heavy
09:45:00 PM,30,Monday,7,2,2,27,38,normal
10:00:00 PM,30,Monday,10,2,1,22,35,normal
10:15:00 PM,30,Monday,11,1,1,24,37,normal
10:30:00 PM,30,Monday,6,1,0,25,32,normal
10:45:00 PM,30,Monday,11,1,2,21,35,normal
11:00:00 PM,30,Monday,12,1,0,36,49,normal
11:15:00 PM,30,Monday,9,1,0,31,41,normal
11:30:00 PM,30,Monday,15,0,0,38,53,low
11:45:00 PM,30,Monday,5,0,1,21,27,normal
12:00:00 AM,31,Tuesday,10,0,2,27,39,normal
12:15:00 AM,31,Tuesday,13,2,2,28,45,normal
12:30:00 AM,31,Tuesday,10,0,1,21,32,normal
12:45:00 AM,31,Tuesday,13,2,1,32,48,normal
01:00:00 AM,31,Tuesday,13,1,2,31,47,normal
01:15:00 AM,31,Tuesday,10,2,0,37,49,normal
01:30:00 AM,31,Tuesday,5,2,2,34,43,normal
01:45:00 AM,31,Tuesday,14,0,1,21,36,normal
02:00:00 AM,31,Tuesday,10,1,2,39,52,low
02:15:00 AM,31,Tuesday,9,0,2,40,51,low
02:30:00 AM,31,Tuesday,14,0,0,31,45,normal
02:45:00 AM,31,Tuesday,5,2,1,29,37,normal
03:00:00 AM,31,Tuesday,10,2,0,22,34,normal
03:15:00 AM,31,Tuesday,10,2,2,34,48,normal
03:30:00 AM,31,Tuesday,12,2,2,29,45,normal
03:45:00 AM,31,Tuesday,7,2,1,32,42,normal
04:00:00 AM,31,Tuesday,70,5,5,29,109,high
04:15:00 AM,31,Tuesday,67,5,6,19,97,low
04:30:00 AM,31,Tuesday,52,6,5,14,77,low
04:45:00 AM,31,Tuesday,59,0,4,27,90,low
05:00:00 AM,31,Tuesday,66,1,6,19,92,low
05:15:00 AM,31,Tuesday,62,6,3,18,89,low
05:30:00 AM,31,Tuesday,72,7,5,14,98,low
05:45:00 AM,31,Tuesday,90,10,14,9,123,high
06:00:00 AM,31,Tuesday,86,22,10,12,130,high
06:15:00 AM,31,Tuesday,125,25,22,5,177,heavy
06:30:00 AM,31,Tuesday,81,29,24,15,149,high
06:45:00 AM,31,Tuesday,150,15,22,12,199,heavy
07:00:00 AM,31,Tuesday,98,15,11,15,139,high
07:15:00 AM,31,Tuesday,119,24,21,9,173,heavy
07:30:00 AM,31,Tuesday,104,23,15,6,148,high
07:45:00 AM,31,Tuesday,81,15,20,11,127,high
08:00:00 AM,31,Tuesday,90,26,25,7,148,high
08:15:00 AM,31,Tuesday,93,26,19,6,144,high
08:30:00 AM,31,Tuesday,110,25,13,9,157,heavy
08:45:00 AM,31,Tuesday,125,16,15,10,166,heavy
09:00:00 AM,31,Tuesday,47,10,9,9,75,low
09:15:00 AM,31,Tuesday,61,14,18,14,107,high
09:30:00 AM,31,Tuesday,48,8,14,8,78,low
09:45:00 AM,31,Tuesday,42,12,6,17,77,low
10:00:00 AM,31,Tuesday,36,7,27,8,78,low
10:15:00 AM,31,Tuesday,30,10,28,5,73,low
10:30:00 AM,31,Tuesday,76,15,14,20,125,high
10:45:00 AM,31,Tuesday,44,7,6,30,87,low
11:00:00 AM,31,Tuesday,30,1,12,29,72,low
11:15:00 AM,31,Tuesday,56,7,7,34,104,high
11:30:00 AM,31,Tuesday,67,3,5,35,110,high
11:45:00 AM,31,Tuesday,55,8,2,30,95,low
12:00:00 PM,31,Tuesday,52,10,13,35,110,high
12:15:00 PM,31,Tuesday,28,4,0,35,67,low
12:30:00 PM,31,Tuesday,69,0,13,25,107,high
12:45:00 PM,31,Tuesday,42,9,5,25,81,low
01:00:00 PM,31,Tuesday,95,3,2,27,127,high
01:15:00 PM,31,Tuesday,45,13,33,27,118,high
01:30:00 PM,31,Tuesday,69,5,2,15,91,low
01:45:00 PM,31,Tuesday,85,19,2,28,134,high
02:00:00 PM,31,Tuesday,87,15,6,27,135,high
02:15:00 PM,31,Tuesday,100,13,7,17,137,high
02:30:00 PM,31,Tuesday,5,19,3,10,37,normal
02:45:00 PM,31,Tuesday,50,13,12,17,92,low
03:00:00 PM,31,Tuesday,64,3,17,11,95,low
03:15:00 PM,31,Tuesday,97,2,5,18,122,high
03:30:00 PM,31,Tuesday,97,8,30,27,162,heavy
03:45:00 PM,31,Tuesday,101,13,31,19,164,heavy
04:00:00 PM,31,Tuesday,139,29,34,10,212,heavy
04:15:00 PM,31,Tuesday,139,18,39,17,213,heavy
04:30:00 PM,31,Tuesday,105,12,39,14,170,heavy
04:45:00 PM,31,Tuesday,101,26,25,18,170,heavy
05:00:00 PM,31,Tuesday,109,25,36,11,181,heavy
05:15:00 PM,31,Tuesday,135,19,13,16,183,heavy
05:30:00 PM,31,Tuesday,118,18,14,19,169,heavy
05:45:00 PM,31,Tuesday,102,29,36,18,185,heavy
06:00:00 PM,31,Tuesday,136,25,31,18,210,heavy
06:15:00 PM,31,Tuesday,112,22,26,13,173,heavy
06:30:00 PM,31,Tuesday,105,17,16,16,154,heavy
06:45:00 PM,31,Tuesday,57,12,12,35,116,high
07:00:00 PM,31,Tuesday,52,19,14,34,119,high
07:15:00 PM,31,Tuesday,67,6,11,17,101,high
07:30:00 PM,31,Tuesday,64,6,12,32,114,high
07:45:00 PM,31,Tuesday,107,6,12,32,157,heavy
08:00:00 PM,31,Tuesday,87,7,5,11,110,high
08:15:00 PM,31,Tuesday,71,8,13,28,120,high
08:30:00 PM,31,Tuesday,91,6,7,35,139,high
08:45:00 PM,31,Tuesday,82,3,16,24,125,high
09:00:00 PM,31,Tuesday,98,16,8,31,153,high
09:15:00 PM,31,Tuesday,84,5,6,35,130,high
09:30:00 PM,31,Tuesday,98,18,8,18,142,high
09:45:00 PM,31,Tuesday,5,1,1,28,35,normal
10:00:00 PM,31,Tuesday,6,2,0,31,39,normal
10:15:00 PM,31,Tuesday,7,1,0,31,39,normal
10:30:00 PM,31,Tuesday,11,1,0,30,42,normal
10:45:00 PM,31,Tuesday,12,1,2,26,41,normal
11:00:00 PM,31,Tuesday,11,0,0,34,45,normal
11:15:00 PM,31,Tuesday,6,2,1,29,38,normal
11:30:00 PM,31,Tuesday,6,0,0,36,42,normal
11:45:00 PM,31,Tuesday,9,1,1,38,49,normal
12:00:00 AM,1,Wednesday,13,2,0,30,45,normal
12:15:00 AM,1,Wednesday,11,1,1,39,52,low
12:30:00 AM,1,Wednesday,15,0,1,34,50,normal
12:45:00 AM,1,Wednesday,13,1,0,37,51,low
01:00:00 AM,1,Wednesday,13,0,0,32,45,normal
01:15:00 AM,1,Wednesday,5,1,1,27,34,normal
01:30:00 AM,1,Wednesday,13,1,2,27,43,normal
01:45:00 AM,1,Wednesday,15,1,0,27,43,normal
02:00:00 AM,1,Wednesday,10,1,0,22,33,normal
02:15:00 AM,1,Wednesday,15,2,2,39,58,normal
02:30:00 AM,1,Wednesday,7,2,2,30,41,normal
02:45:00 AM,1,Wednesday,5,0,0,35,40,normal
03:00:00 AM,1,Wednesday,15,1,1,37,54,low
03:15:00 AM,1,Wednesday,5,0,1,22,28,normal
03:30:00 AM,1,Wednesday,7,2,1,23,33,normal
03:45:00 AM,1,Wednesday,15,1,0,28,44,normal
04:00:00 AM,1,Wednesday,88,1,3,17,109,high
04:15:00 AM,1,Wednesday,70,8,6,13,97,low
04:30:00 AM,1,Wednesday,71,4,5,23,103,high
04:45:00 AM,1,Wednesday,72,9,1,26,108,high
05:00:00 AM,1,Wednesday,59,2,0,12,73,low
05:15:00 AM,1,Wednesday,52,7,0,13,72,low
05:30:00 AM,1,Wednesday,54,7,2,30,93,low
05:45:00 AM,1,Wednesday,82,30,21,10,143,high
06:00:00 AM,1,Wednesday,124,27,25,15,191,heavy
06:15:00 AM,1,Wednesday,143,22,21,5,191,heavy
06:30:00 AM,1,Wednesday,107,21,15,11,154,heavy
06:45:00 AM,1,Wednesday,95,30,24,6,155,heavy
07:00:00 AM,1,Wednesday,106,29,23,11,169,heavy
07:15:00 AM,1,Wednesday,145,22,24,14,205,heavy
07:30:00 AM,1,Wednesday,111,17,15,12,155,heavy
07:45:00 AM,1,Wednesday,142,13,14,6,175,heavy
08:00:00 AM,1,Wednesday,112,22,17,15,166,heavy
08:15:00 AM,1,Wednesday,134,27,19,8,188,heavy
08:30:00 AM,1,Wednesday,86,15,23,6,130,high
08:45:00 AM,1,Wednesday,103,19,15,9,146,high
09:00:00 AM,1,Wednesday,55,11,25,14,105,high
09:15:00 AM,1,Wednesday,62,8,21,10,101,high
09:30:00 AM,1,Wednesday,41,8,5,17,71,low
09:45:00 AM,1,Wednesday,58,10,14,7,89,low
10:00:00 AM,1,Wednesday,78,14,13,7,112,high
10:15:00 AM,1,Wednesday,49,12,13,12,86,low
10:30:00 AM,1,Wednesday,63,10,10,20,103,high
10:45:00 AM,1,Wednesday,45,0,12,30,87,low
11:00:00 AM,1,Wednesday,69,7,6,27,109,high
11:15:00 AM,1,Wednesday,50,6,10,35,101,high
11:30:00 AM,1,Wednesday,66,6,12,25,109,high
11:45:00 AM,1,Wednesday,47,10,2,34,93,low
12:00:00 PM,1,Wednesday,61,2,9,27,99,low
12:15:00 PM,1,Wednesday,57,10,0,27,94,low
12:30:00 PM,1,Wednesday,26,3,3,29,61,low
12:45:00 PM,1,Wednesday,30,4,2,32,68,low
01:00:00 PM,1,Wednesday,9,13,2,19,43,normal
01:15:00 PM,1,Wednesday,46,10,34,21,111,high
01:30:00 PM,1,Wednesday,11,16,28,23,78,low
01:45:00 PM,1,Wednesday,96,1,5,25,127,high
02:00:00 PM,1,Wednesday,29,12,18,18,77,low
02:15:00 PM,1,Wednesday,50,8,34,26,118,high
02:30:00 PM,1,Wednesday,85,7,5,20,117,high
02:45:00 PM,1,Wednesday,77,12,22,23,134,high
03:00:00 PM,1,Wednesday,16,4,2,14,36,normal
03:15:00 PM,1,Wednesday,38,17,5,14,74,low
03:30:00 PM,1,Wednesday,11,10,23,17,61,low
03:45:00 PM,1,Wednesday,119,18,17,14,168,heavy
04:00:00 PM,1,Wednesday,111,8,37,10,166,heavy
04:15:00 PM,1,Wednesday,118,10,13,16,157,heavy
04:30:00 PM,1,Wednesday,119,13,28,13,173,heavy
04:45:00 PM,1,Wednesday,144,18,28,13,203,heavy
05:00:00 PM,1,Wednesday,133,29,14,11,187,heavy
05:15:00 PM,1,Wednesday,134,5,21,15,175,heavy
05:30:00 PM,1,Wednesday,140,20,27,13,200,heavy
05:45:00 PM,1,Wednesday,116,27,34,20,197,heavy
06:00:00 PM,1,Wednesday,121,15,19,20,175,heavy
06:15:00 PM,1,Wednesday,123,30,32,12,197,heavy
06:30:00 PM,1,Wednesday,62,0,19,34,115,high
06:45:00 PM,1,Wednesday,91,17,14,15,137,high
07:00:00 PM,1,Wednesday,107,20,20,19,166,heavy
07:15:00 PM,1,Wednesday,75,14,5,35,129,high
07:30:00 PM,1,Wednesday,96,3,10,33,142,high
07:45:00 PM,1,Wednesday,66,2,11,24,103,high
08:00:00 PM,1,Wednesday,89,15,13,31,148,high
08:15:00 PM,1,Wednesday,69,13,7,22,111,high
08:30:00 PM,1,Wednesday,109,16,19,13,157,heavy
08:45:00 PM,1,Wednesday,54,0,20,11,85,low
09:00:00 PM,1,Wednesday,79,0,8,25,112,high
09:15:00 PM,1,Wednesday,78,17,20,11,126,high
09:30:00 PM,1,Wednesday,93,0,10,18,121,high
09:45:00 PM,1,Wednesday,9,1,1,36,47,normal
10:00:00 PM,1,Wednesday,13,0,0,29,42,normal
10:15:00 PM,1,Wednesday,13,2,1,28,44,normal
10:30:00 PM,1,Wednesday,14,0,0,40,54,normal
10:45:00 PM,1,Wednesday,11,1,1,35,48,normal
11:00:00 PM,1,Wednesday,11,2,1,38,52,low
11:15:00 PM,1,Wednesday,15,1,2,35,53,low
11:30:00 PM,1,Wednesday,7,1,0,38,46,normal
11:45:00 PM,1,Wednesday,10,0,0,32,42,normal
12:00:00 AM,2,Thursday,6,2,1,35,44,normal
12:15:00 AM,2,Thursday,13,2,1,33,49,normal
12:30:00 AM,2,Thursday,8,0,0,39,47,normal
12:45:00 AM,2,Thursday,9,0,0,35,44,normal
01:00:00 AM,2,Thursday,6,2,2,35,45,normal
01:15:00 AM,2,Thursday,13,2,1,25,41,normal
01:30:00 AM,2,Thursday,12,0,0,33,45,normal
01:45:00 AM,2,Thursday,12,1,1,33,47,normal
02:00:00 AM,2,Thursday,11,2,0,20,33,normal
02:15:00 AM,2,Thursday,11,2,2,27,42,normal
02:30:00 AM,2,Thursday,9,1,0,26,36,normal
02:45:00 AM,2,Thursday,12,2,0,33,47,normal
03:00:00 AM,2,Thursday,11,0,1,40,52,low
03:15:00 AM,2,Thursday,8,2,2,23,35,normal
03:30:00 AM,2,Thursday,6,2,1,32,41,normal
03:45:00 AM,2,Thursday,8,1,2,31,42,normal
04:00:00 AM,2,Thursday,50,9,4,12,75,low
04:15:00 AM,2,Thursday,90,0,4,21,115,high
04:30:00 AM,2,Thursday,51,7,5,11,74,low
04:45:00 AM,2,Thursday,83,0,4,13,100,low
05:00:00 AM,2,Thursday,86,5,0,21,112,high
05:15:00 AM,2,Thursday,76,0,3,22,101,high
05:30:00 AM,2,Thursday,72,4,5,16,97,low
05:45:00 AM,2,Thursday,101,20,18,13,152,heavy
06:00:00 AM,2,Thursday,139,13,21,8,181,heavy
06:15:00 AM,2,Thursday,113,27,12,8,160,heavy
06:30:00 AM,2,Thursday,125,26,12,15,178,heavy
06:45:00 AM,2,Thursday,130,18,17,13,178,heavy
07:00:00 AM,2,Thursday,129,17,21,5,172,heavy
07:15:00 AM,2,Thursday,104,28,10,8,150,high
07:30:00 AM,2,Thursday,85,27,21,13,146,high
07:45:00 AM,2,Thursday,95,12,25,15,147,high
08:00:00 AM,2,Thursday,105,20,11,8,144,high
08:15:00 AM,2,Thursday,129,27,21,9,186,heavy
08:30:00 AM,2,Thursday,122,26,21,10,179,heavy
08:45:00 AM,2,Thursday,80,14,22,6,122,high
09:00:00 AM,2,Thursday,67,8,25,20,120,high
09:15:00 AM,2,Thursday,74,7,17,10,108,high
09:30:00 AM,2,Thursday,30,8,25,10,73,low
09:45:00 AM,2,Thursday,58,8,23,19,108,high
10:00:00 AM,2,Thursday,57,13,10,9,89,low
10:15:00 AM,2,Thursday,55,12,30,5,102,high
10:30:00 AM,2,Thursday,44,5,11,18,78,low
10:45:00 AM,2,Thursday,59,5,10,31,105,high
11:00:00 AM,2,Thursday,57,1,12,28,98,low
11:15:00 AM,2,Thursday,67,6,6,29,108,high
11:30:00 AM,2,Thursday,46,6,11,35,98,low
11:45:00 AM,2,Thursday,39,5,10,27,81,low
12:00:00 PM,2,Thursday,39,8,5,32,84,low
12:15:00 PM,2,Thursday,20,4,9,31,64,low
12:30:00 PM,2,Thursday,70,1,8,25,104,high
12:45:00 PM,2,Thursday,31,8,13,25,77,low
01:00:00 PM,2,Thursday,10,4,3,18,35,normal
01:15:00 PM,2,Thursday,55,7,24,15,101,high
01:30:00 PM,2,Thursday,72,12,18,23,125,high
01:45:00 PM,2,Thursday,38,7,27,13,85,low
02:00:00 PM,2,Thursday,79,12,22,14,127,high
02:15:00 PM,2,Thursday,40,9,6,10,65,low
02:30:00 PM,2,Thursday,28,2,1,11,42,normal
02:45:00 PM,2,Thursday,99,6,10,23,138,high
03:00:00 PM,2,Thursday,44,19,28,26,117,high
03:15:00 PM,2,Thursday,91,0,11,25,127,high
03:30:00 PM,2,Thursday,28,15,17,20,80,low
03:45:00 PM,2,Thursday,111,27,20,20,178,heavy
04:00:00 PM,2,Thursday,113,10,33,10,166,heavy
04:15:00 PM,2,Thursday,119,27,17,17,180,heavy
04:30:00 PM,2,Thursday,146,28,12,11,197,heavy
04:45:00 PM,2,Thursday,127,30,20,13,190,heavy
05:00:00 PM,2,Thursday,138,10,10,20,178,heavy
05:15:00 PM,2,Thursday,107,27,19,18,171,heavy
05:30:00 PM,2,Thursday,102,14,16,20,152,heavy
05:45:00 PM,2,Thursday,125,29,12,14,180,heavy
06:00:00 PM,2,Thursday,112,12,30,10,164,heavy
06:15:00 PM,2,Thursday,123,19,14,19,175,heavy
06:30:00 PM,2,Thursday,106,19,7,15,147,high
06:45:00 PM,2,Thursday,76,16,13,20,125,high
07:00:00 PM,2,Thursday,65,5,6,19,95,low
07:15:00 PM,2,Thursday,59,18,8,24,109,high
07:30:00 PM,2,Thursday,99,0,5,30,134,high
07:45:00 PM,2,Thursday,74,1,8,25,108,high
08:00:00 PM,2,Thursday,105,16,15,33,169,heavy
08:15:00 PM,2,Thursday,57,8,11,16,92,low
08:30:00 PM,2,Thursday,100,16,13,20,149,high
08:45:00 PM,2,Thursday,91,16,16,22,145,high
09:00:00 PM,2,Thursday,71,4,15,34,124,high
09:15:00 PM,2,Thursday,70,12,19,15,116,high
09:30:00 PM,2,Thursday,68,0,7,14,89,low
09:45:00 PM,2,Thursday,12,1,1,30,44,normal
10:00:00 PM,2,Thursday,14,1,1,35,51,low
10:15:00 PM,2,Thursday,8,0,1,25,34,normal
10:30:00 PM,2,Thursday,7,2,2,20,31,normal
10:45:00 PM,2,Thursday,8,0,1,30,39,normal
11:00:00 PM,2,Thursday,13,0,1,30,44,normal
11:15:00 PM,2,Thursday,15,1,2,30,48,normal
11:30:00 PM,2,Thursday,9,1,1,32,43,normal
11:45:00 PM,2,Thursday,5,1,0,36,42,normal
12:00:00 AM,3,Friday,13,1,0,37,51,low
12:15:00 AM,3,Friday,14,0,2,30,46,normal
12:30:00 AM,3,Friday,13,1,2,26,42,normal
12:45:00 AM,3,Friday,8,0,1,32,41,normal
01:00:00 AM,3,Friday,10,0,1,37,48,normal
01:15:00 AM,3,Friday,15,1,0,27,43,normal
01:30:00 AM,3,Friday,7,2,2,40,51,low
01:45:00 AM,3,Friday,12,0,0,32,44,normal
02:00:00 AM,3,Friday,14,1,1,21,37,normal
02:15:00 AM,3,Friday,5,1,2,30,38,normal
02:30:00 AM,3,Friday,8,1,0,24,33,normal
02:45:00 AM,3,Friday,15,0,0,27,42,normal
03:00:00 AM,3,Friday,14,1,1,26,42,normal
03:15:00 AM,3,Friday,12,1,2,36,51,low
03:30:00 AM,3,Friday,13,1,1,25,40,normal
03:45:00 AM,3,Friday,14,2,0,38,54,low
04:00:00 AM,3,Friday,43,8,0,28,79,low
04:15:00 AM,3,Friday,26,1,2,34,63,low
04:30:00 AM,3,Friday,49,1,5,32,87,low
04:45:00 AM,3,Friday,65,9,2,53,129,high
05:00:00 AM,3,Friday,46,4,2,59,111,high
05:15:00 AM,3,Friday,79,4,3,26,112,high
05:30:00 AM,3,Friday,32,9,4,58,103,high
05:45:00 AM,3,Friday,57,3,3,38,101,high
06:00:00 AM,3,Friday,73,4,0,39,116,high
06:15:00 AM,3,Friday,29,1,0,39,69,low
06:30:00 AM,3,Friday,79,10,1,28,118,high
06:45:00 AM,3,Friday,59,8,5,44,116,high
07:00:00 AM,3,Friday,71,1,4,44,120,high
07:15:00 AM,3,Friday,50,10,2,56,118,high
07:30:00 AM,3,Friday,62,7,2,35,106,high
07:45:00 AM,3,Friday,72,0,4,27,103,high
08:00:00 AM,3,Friday,54,10,5,34,103,high
08:15:00 AM,3,Friday,31,3,3,26,63,low
08:30:00 AM,3,Friday,72,6,4,36,118,high
08:45:00 AM,3,Friday,68,6,1,28,103,high
09:00:00 AM,3,Friday,116,34,5,7,162,heavy
09:15:00 AM,3,Friday,149,37,14,10,210,heavy
09:30:00 AM,3,Friday,143,48,19,5,215,heavy
09:45:00 AM,3,Friday,143,21,6,6,176,heavy
10:00:00 AM,3,Friday,100,26,14,6,146,high
10:15:00 AM,3,Friday,139,30,13,10,192,heavy
10:30:00 AM,3,Friday,103,23,6,7,139,high
10:45:00 AM,3,Friday,136,38,13,6,193,heavy
11:00:00 AM,3,Friday,101,42,13,6,162,heavy
11:15:00 AM,3,Friday,144,43,13,8,208,heavy
11:30:00 AM,3,Friday,101,34,12,7,154,heavy
11:45:00 AM,3,Friday,109,31,8,8,156,heavy
12:00:00 PM,3,Friday,125,22,18,8,173,heavy
12:15:00 PM,3,Friday,108,28,16,9,161,heavy
12:30:00 PM,3,Friday,147,35,19,8,209,heavy
12:45:00 PM,3,Friday,128,49,7,9,193,heavy
01:00:00 PM,3,Friday,130,43,15,6,194,heavy
01:15:00 PM,3,Friday,102,23,8,6,139,high
01:30:00 PM,3,Friday,113,38,17,10,178,heavy
01:45:00 PM,3,Friday,147,38,5,8,198,heavy
02:00:00 PM,3,Friday,109,30,7,9,155,heavy
02:15:00 PM,3,Friday,123,29,16,10,178,heavy
02:30:00 PM,3,Friday,121,41,14,5,181,heavy
02:45:00 PM,3,Friday,136,46,9,10,201,heavy
03:00:00 PM,3,Friday,58,14,14,15,101,high
03:15:00 PM,3,Friday,62,6,7,12,87,low
03:30:00 PM,3,Friday,62,7,9,7,85,low
03:45:00 PM,3,Friday,55,6,2,18,81,low
04:00:00 PM,3,Friday,87,15,15,16,133,high
04:15:00 PM,3,Friday,62,5,14,9,90,low
04:30:00 PM,3,Friday,82,5,5,5,97,low
04:45:00 PM,3,Friday,68,5,0,16,89,low
05:00:00 PM,3,Friday,66,11,9,5,91,low
05:15:00 PM,3,Friday,76,14,15,11,116,high
05:30:00 PM,3,Friday,89,8,4,15,116,high
05:45:00 PM,3,Friday,81,13,0,14,108,high
06:00:00 PM,3,Friday,56,5,9,17,87,low
06:15:00 PM,3,Friday,52,6,5,6,69,low
06:30:00 PM,3,Friday,80,6,14,13,113,high
06:45:00 PM,3,Friday,81,15,11,20,127,high
07:00:00 PM,3,Friday,37,2,4,31,74,low
07:15:00 PM,3,Friday,24,1,3,35,63,low
07:30:00 PM,3,Friday,26,2,4,35,67,low
07:45:00 PM,3,Friday,28,2,2,41,73,low
08:00:00 PM,3,Friday,49,1,5,34,89,low
08:15:00 PM,3,Friday,38,1,2,40,81,low
08:30:00 PM,3,Friday,20,3,4,40,67,low
08:45:00 PM,3,Friday,28,0,3,42,73,low
09:00:00 PM,3,Friday,27,5,1,25,58,low
09:15:00 PM,3,Friday,28,2,4,44,78,low
09:30:00 PM,3,Friday,21,4,5,31,61,low
09:45:00 PM,3,Friday,5,1,2,33,41,normal
10:00:00 PM,3,Friday,7,1,0,22,30,normal
10:15:00 PM,3,Friday,13,0,2,29,44,normal
10:30:00 PM,3,Friday,15,0,1,28,44,normal
10:45:00 PM,3,Friday,15,0,1,38,54,low
11:00:00 PM,3,Friday,15,0,0,34,49,normal
11:15:00 PM,3,Friday,13,0,1,34,48,normal
11:30:00 PM,3,Friday,11,2,1,29,43,normal
11:45:00 PM,3,Friday,13,1,2,26,42,normal
12:00:00 AM,4,Saturday,15,0,1,21,37,normal
12:15:00 AM,4,Saturday,6,0,2,21,29,normal
12:30:00 AM,4,Saturday,12,0,2,37,51,low
12:45:00 AM,4,Saturday,6,0,2,23,31,normal
01:00:00 AM,4,Saturday,12,2,0,34,48,normal
01:15:00 AM,4,Saturday,8,0,1,35,44,normal
01:30:00 AM,4,Saturday,6,2,0,24,32,normal
01:45:00 AM,4,Saturday,14,1,1,35,51,low
02:00:00 AM,4,Saturday,14,0,1,27,42,normal
02:15:00 AM,4,Saturday,14,1,1,37,53,low
02:30:00 AM,4,Saturday,11,2,2,33,48,normal
02:45:00 AM,4,Saturday,8,0,1,20,29,normal
03:00:00 AM,4,Saturday,9,1,2,27,39,normal
03:15:00 AM,4,Saturday,8,1,1,27,37,normal
03:30:00 AM,4,Saturday,6,2,1,30,39,normal
03:45:00 AM,4,Saturday,7,2,2,27,38,normal
04:00:00 AM,4,Saturday,50,5,4,16,75,low
04:15:00 AM,4,Saturday,59,8,7,17,91,low
04:30:00 AM,4,Saturday,70,8,0,24,102,high
04:45:00 AM,4,Saturday,61,6,5,12,84,low
05:00:00 AM,4,Saturday,67,4,3,16,90,low
05:15:00 AM,4,Saturday,63,7,0,23,93,normal
05:30:00 AM,4,Saturday,53,1,1,23,78,normal
05:45:00 AM,4,Saturday,106,22,17,8,153,heavy
06:00:00 AM,4,Saturday,114,18,24,6,162,heavy
06:15:00 AM,4,Saturday,103,14,14,10,141,high
